Churn_ID,Client_ID,Date_Resiliation,Raisons_Resiliation,Score_Churn
1639,3348,2024-09-06,Autre,92
1640,4580,2024-01-06,Mauvaise couverture réseau,95
1641,256,2024-09-07,Problème de service client,77
1642,1859,2024-11-03,Problème de service client,74
1643,4771,2024-01-07,Problème de service client,86
1644,1543,2024-05-24,Facturation incorrecte,84
1645,3055,2024-09-25,Problème de service client,70
1646,4496,2024-11-06,Mauvaise couverture réseau,77
1647,860,2024-06-20,Autre,67
1648,3440,2024-02-13,Mauvaise couverture réseau,93
1649,2838,2024-05-22,Facturation incorrecte,97
1650,3281,2024-10-29,Mauvaise couverture réseau,85
1651,4176,2024-07-14,Problème de service client,91
1652,1853,2024-03-28,Problème de service client,66
1653,484,2024-11-18,Mauvaise couverture réseau,70
1654,289,2024-06-04,Facturation incorrecte,100
1655,1670,2024-02-23,Autre,68
1656,2640,2024-10-20,Autre,99
1657,3863,2024-08-30,Autre,87
1658,1216,2024-08-13,Mauvaise couverture réseau,95
1659,4300,2024-10-05,Problème de service client,73
1660,2375,2024-06-11,Mauvaise couverture réseau,68
1661,4520,2024-02-16,Facturation incorrecte,94
1662,4943,2024-07-27,Autre,79
1663,4088,2024-05-29,Problème de service client,60
1664,2092,2024-05-07,Autre,62
1665,530,2024-10-09,Autre,88
1666,791,2024-09-28,Problème de service client,96
1667,4338,2024-05-31,Problème de service client,65
1668,1461,2024-10-23,Facturation incorrecte,63
1669,3497,2024-08-24,Mauvaise couverture réseau,81
1670,409,2024-06-29,Autre,69
1671,3512,2024-09-29,Autre,65
1672,1423,2024-08-29,Facturation incorrecte,74
1673,2622,2024-07-18,Facturation incorrecte,71
1674,2309,2024-05-01,Facturation incorrecte,79
1675,4432,2024-12-02,Autre,65
1676,2111,2024-02-28,Problème de service client,70
1677,2965,2024-01-01,Autre,96
1678,2857,2024-08-25,Autre,87
1679,946,2024-04-08,Problème de service client,98
1680,1861,2024-01-27,Facturation incorrecte,72
1681,1891,2024-08-24,Mauvaise couverture réseau,78
1682,418,2024-09-19,Problème de service client,87
1683,712,2024-06-07,Autre,74
1684,1634,2024-06-05,Problème de service client,69
1685,1322,2024-11-05,Facturation incorrecte,99
1686,2874,2024-04-19,Mauvaise couverture réseau,94
1687,1430,2024-03-19,Autre,81
1688,2805,2024-03-28,Autre,90
1689,2656,2024-03-09,Autre,97
1690,3522,2024-07-27,Mauvaise couverture réseau,61
1691,3486,2024-07-27,Problème de service client,61
1692,237,2024-07-22,Problème de service client,65
1693,784,2024-08-29,Problème de service client,94
1694,572,2024-08-08,Facturation incorrecte,73
1695,4005,2024-02-20,Mauvaise couverture réseau,60
1696,613,2024-01-13,Autre,88
1697,752,2024-06-22,Mauvaise couverture réseau,96
1698,3442,2024-02-05,Mauvaise couverture réseau,77
1699,2618,2024-10-12,Problème de service client,68
1700,3487,2024-07-27,Mauvaise couverture réseau,88
1701,4811,2024-03-28,Autre,76
1702,214,2024-06-28,Facturation incorrecte,92
1703,933,2024-09-29,Facturation incorrecte,65
1704,2951,2024-01-16,Facturation incorrecte,75
1705,2952,2024-03-19,Facturation incorrecte,71
1706,4799,2024-03-03,Problème de service client,84
1707,3923,2024-01-07,Problème de service client,78
1708,4231,2024-02-20,Facturation incorrecte,96
1709,2856,2024-03-25,Mauvaise couverture réseau,61
1710,1465,2024-09-12,Facturation incorrecte,80
1711,17,2024-10-21,Facturation incorrecte,76
1712,4406,2024-11-05,Mauvaise couverture réseau,79
1713,1862,2024-09-03,Autre,72
1714,4875,2024-05-17,Facturation incorrecte,62
1715,754,2024-10-14,Problème de service client,61
1716,3318,2024-09-02,Facturation incorrecte,88
1717,4015,2024-08-20,Autre,95
1718,396,2024-12-11,Problème de service client,74
1719,2618,2024-01-03,Autre,60
1720,2524,2024-02-18,Facturation incorrecte,95
1721,1562,2024-02-18,Autre,87
1722,1128,2024-05-21,Mauvaise couverture réseau,61
1723,3717,2024-09-05,Problème de service client,87
1724,3874,2024-02-29,Mauvaise couverture réseau,95
1725,504,2024-09-21,Facturation incorrecte,71
1726,3831,2024-09-04,Autre,77
1727,2774,2024-08-05,Facturation incorrecte,76
1728,1841,2024-12-08,Facturation incorrecte,71
1729,1525,2024-08-23,Mauvaise couverture réseau,91
1730,1047,2024-07-17,Facturation incorrecte,70
1731,3502,2024-05-04,Mauvaise couverture réseau,81
1732,4238,2024-04-16,Problème de service client,72
1733,4191,2024-10-16,Autre,66
1734,4183,2024-09-22,Problème de service client,74
1735,3865,2024-07-06,Problème de service client,94
1736,2275,2024-01-06,Problème de service client,62
1737,2206,2024-02-10,Problème de service client,80
1738,2201,2024-05-10,Autre,100
1739,3540,2024-07-19,Autre,80
1740,3879,2024-09-13,Problème de service client,79
1741,161,2024-08-12,Facturation incorrecte,63
1742,4111,2024-05-27,Problème de service client,81
1743,4012,2024-07-14,Autre,77
1744,1966,2024-09-04,Facturation incorrecte,73
1745,4444,2024-03-24,Problème de service client,85
1746,1420,2024-01-03,Autre,83
1747,3172,2024-04-17,Autre,99
1748,394,2024-05-26,Problème de service client,84
1749,4575,2024-10-22,Autre,76
1750,3391,2024-03-11,Mauvaise couverture réseau,80
1751,2415,2024-10-16,Problème de service client,99
1752,3001,2024-05-19,Mauvaise couverture réseau,86
1753,161,2024-07-06,Mauvaise couverture réseau,91
1754,358,2024-04-25,Autre,95
1755,2008,2024-12-01,Mauvaise couverture réseau,99
1756,1358,2024-04-20,Facturation incorrecte,85
1757,4974,2024-01-11,Mauvaise couverture réseau,83
1758,1572,2024-09-25,Autre,70
1759,4463,2024-03-01,Autre,88
1760,571,2024-07-30,Autre,83
1761,4004,2024-07-02,Facturation incorrecte,75
1762,833,2024-01-04,Autre,69
1763,637,2024-12-04,Facturation incorrecte,100
1764,2908,2024-01-27,Facturation incorrecte,76
1765,393,2024-03-21,Mauvaise couverture réseau,88
1766,3462,2024-10-09,Autre,74
1767,26,2024-06-19,Autre,70
1768,2137,2024-02-16,Problème de service client,60
1769,4189,2024-01-12,Autre,89
1770,2895,2024-04-24,Autre,86
1771,1604,2024-05-19,Facturation incorrecte,93
1772,2560,2024-06-04,Mauvaise couverture réseau,84
1773,521,2024-05-05,Mauvaise couverture réseau,72
1774,3577,2024-05-17,Autre,98
1775,3370,2024-02-22,Problème de service client,96
1776,1826,2024-05-08,Mauvaise couverture réseau,80
1777,4645,2024-02-14,Problème de service client,94
1778,1660,2024-09-02,Facturation incorrecte,85
1779,4945,2024-11-12,Mauvaise couverture réseau,68
1780,856,2024-01-09,Facturation incorrecte,85
1781,1512,2024-11-13,Autre,76
1782,2072,2024-05-01,Problème de service client,71
1783,4407,2024-01-26,Problème de service client,73
1784,3594,2024-10-14,Mauvaise couverture réseau,93
1785,4503,2024-06-15,Mauvaise couverture réseau,85
1786,4188,2024-09-10,Mauvaise couverture réseau,66
1787,4719,2024-05-11,Facturation incorrecte,78
1788,3893,2024-04-30,Problème de service client,65
1789,3260,2024-12-08,Mauvaise couverture réseau,97
1790,4597,2024-02-28,Problème de service client,61
1791,877,2024-06-04,Facturation incorrecte,96
1792,774,2024-06-18,Autre,95
1793,1022,2024-04-07,Problème de service client,80
1794,4962,2024-09-17,Mauvaise couverture réseau,70
1795,533,2024-08-28,Mauvaise couverture réseau,77
1796,2176,2024-10-17,Mauvaise couverture réseau,78
1797,1427,2024-06-22,Problème de service client,80
1798,1008,2024-12-17,Problème de service client,84
1799,1464,2024-03-09,Mauvaise couverture réseau,61
1800,1425,2024-10-25,Facturation incorrecte,70
1801,4908,2024-04-11,Problème de service client,80
1802,2583,2024-07-11,Mauvaise couverture réseau,91
1803,1458,2024-07-02,Problème de service client,71
1804,1377,2024-09-29,Problème de service client,68
1805,2698,2024-06-12,Facturation incorrecte,93
1806,4303,2024-12-07,Autre,90
1807,1431,2024-03-24,Mauvaise couverture réseau,82
1808,736,2024-03-14,Facturation incorrecte,85
1809,2773,2024-09-29,Mauvaise couverture réseau,68
1810,4548,2024-07-26,Facturation incorrecte,83
1811,2115,2024-07-20,Autre,78
1812,4794,2024-06-02,Mauvaise couverture réseau,69
1813,1750,2024-01-26,Problème de service client,87
1814,2882,2024-01-04,Autre,97
1815,3583,2024-08-12,Mauvaise couverture réseau,99
1816,1292,2024-06-24,Problème de service client,85
1817,4382,2024-05-07,Facturation incorrecte,68
1818,1910,2024-02-03,Facturation incorrecte,91
1819,1283,2024-05-11,Problème de service client,93
1820,2059,2024-03-18,Facturation incorrecte,64
1821,3195,2024-01-31,Mauvaise couverture réseau,100
1822,3644,2024-04-02,Mauvaise couverture réseau,76
1823,1634,2024-12-06,Autre,78
1824,3028,2024-07-03,Autre,66
1825,980,2024-09-03,Mauvaise couverture réseau,74
1826,550,2024-07-24,Facturation incorrecte,65
1827,2687,2024-07-19,Autre,77
1828,3172,2024-08-04,Problème de service client,83
1829,1890,2024-06-18,Facturation incorrecte,62
1830,3216,2024-05-31,Facturation incorrecte,60
1831,4184,2024-09-22,Autre,97
1832,831,2024-10-10,Problème de service client,68
1833,241,2024-01-17,Mauvaise couverture réseau,74
1834,3473,2024-09-21,Autre,91
1835,4120,2024-08-29,Problème de service client,79
1836,3519,2024-02-06,Problème de service client,88
1837,4678,2024-01-06,Mauvaise couverture réseau,80
1838,3710,2024-12-09,Problème de service client,93
1839,1457,2024-08-28,Mauvaise couverture réseau,89
1840,2202,2024-05-09,Autre,99
1841,3390,2024-07-09,Problème de service client,97
1842,3508,2024-08-03,Autre,76
1843,4218,2024-02-18,Facturation incorrecte,65
1844,1889,2024-10-09,Facturation incorrecte,74
1845,4299,2024-04-12,Autre,66
1846,2422,2024-03-08,Autre,75
1847,1713,2024-09-27,Autre,94
1848,1988,2024-05-30,Autre,66
1849,1641,2024-09-27,Mauvaise couverture réseau,87
1850,17,2024-12-07,Mauvaise couverture réseau,79
1851,721,2024-06-21,Facturation incorrecte,62
1852,1767,2024-01-28,Facturation incorrecte,97
1853,274,2024-10-06,Mauvaise couverture réseau,84
1854,4700,2024-11-23,Mauvaise couverture réseau,93
1855,4766,2024-05-04,Autre,62
1856,663,2024-10-04,Problème de service client,81
1857,1963,2024-08-11,Problème de service client,77
1858,2313,2024-08-10,Problème de service client,82
1859,3809,2024-09-04,Mauvaise couverture réseau,92
1860,3413,2024-07-20,Autre,86
1861,4424,2024-11-22,Mauvaise couverture réseau,72
1862,103,2024-04-22,Problème de service client,68
1863,3150,2024-11-30,Mauvaise couverture réseau,65
1864,3283,2024-06-17,Mauvaise couverture réseau,88
1865,55,2024-07-25,Problème de service client,93
1866,1611,2024-05-15,Problème de service client,85
1867,2427,2024-01-29,Autre,95
1868,2340,2024-08-01,Facturation incorrecte,84
1869,2198,2024-01-26,Mauvaise couverture réseau,85
1870,3109,2024-11-28,Autre,67
1871,1666,2024-04-03,Facturation incorrecte,67
1872,244,2024-02-19,Mauvaise couverture réseau,77
1873,2623,2024-10-14,Mauvaise couverture réseau,96
1874,1825,2024-07-20,Mauvaise couverture réseau,74
1875,1599,2024-12-16,Autre,73
1876,1967,2024-04-12,Problème de service client,67
1877,4378,2024-11-19,Autre,82
1878,1441,2024-06-24,Mauvaise couverture réseau,72
1879,1634,2024-08-07,Facturation incorrecte,75
1880,3544,2024-12-16,Facturation incorrecte,88
1881,296,2024-04-15,Problème de service client,85
1882,123,2024-06-30,Autre,83
1883,2605,2024-03-07,Facturation incorrecte,88
1884,4970,2024-04-12,Problème de service client,92
1885,4194,2024-12-01,Mauvaise couverture réseau,65
1886,3613,2024-08-15,Mauvaise couverture réseau,99
1887,866,2024-07-17,Problème de service client,99
1888,3023,2024-05-12,Problème de service client,66
1889,2267,2024-06-29,Problème de service client,61
1890,3911,2024-10-21,Facturation incorrecte,92
1891,2330,2024-06-26,Autre,69
1892,4469,2024-08-24,Problème de service client,66
1893,1099,2024-06-07,Mauvaise couverture réseau,90
1894,4224,2024-01-21,Facturation incorrecte,96
1895,2528,2024-10-12,Mauvaise couverture réseau,87
1896,1180,2024-09-02,Mauvaise couverture réseau,63
1897,692,2024-12-13,Autre,94
1898,403,2024-02-10,Problème de service client,64
1899,4592,2024-09-27,Problème de service client,70
1900,733,2024-03-13,Facturation incorrecte,80
1901,4754,2024-05-04,Autre,73
1902,550,2024-04-07,Autre,99
1903,2784,2024-04-02,Autre,71
1904,359,2024-02-23,Problème de service client,74
1905,3478,2024-06-13,Autre,87
1906,2000,2024-02-08,Problème de service client,94
1907,4435,2024-07-09,Facturation incorrecte,67
1908,73,2024-05-15,Problème de service client,65
1909,1801,2024-12-04,Autre,65
1910,2180,2024-09-23,Autre,61
1911,1852,2024-02-03,Mauvaise couverture réseau,70
1912,3542,2024-09-10,Facturation incorrecte,84
1913,67,2024-02-18,Problème de service client,61
1914,1906,2024-05-19,Facturation incorrecte,83
1915,1833,2024-10-07,Mauvaise couverture réseau,96
1916,4349,2024-03-20,Facturation incorrecte,86
1917,4208,2024-02-11,Facturation incorrecte,64
1918,3000,2024-07-28,Problème de service client,83
1919,2489,2024-11-28,Mauvaise couverture réseau,64
1920,2106,2024-11-24,Problème de service client,72
1921,566,2024-02-16,Autre,71
1922,3596,2024-05-14,Facturation incorrecte,71
1923,1859,2024-11-02,Mauvaise couverture réseau,60
1924,3989,2024-04-27,Autre,88
1925,330,2024-11-19,Facturation incorrecte,74
1926,4025,2024-07-04,Facturation incorrecte,66
1927,4641,2024-05-07,Mauvaise couverture réseau,84
1928,1687,2024-04-21,Mauvaise couverture réseau,76
1929,4325,2024-02-29,Facturation incorrecte,100
1930,1188,2024-01-07,Problème de service client,76
1931,4607,2024-03-08,Mauvaise couverture réseau,63
1932,3006,2024-11-29,Mauvaise couverture réseau,62
1933,4267,2024-08-25,Mauvaise couverture réseau,88
1934,2813,2024-05-25,Facturation incorrecte,99
1935,1914,2024-12-14,Facturation incorrecte,78
1936,331,2024-10-19,Facturation incorrecte,81
1937,3061,2024-08-22,Mauvaise couverture réseau,88
1938,3016,2024-04-23,Mauvaise couverture réseau,78
1939,4362,2024-04-12,Mauvaise couverture réseau,73
1940,3656,2024-04-09,Mauvaise couverture réseau,97
1941,4879,2024-08-27,Problème de service client,74
1942,1589,2024-02-01,Autre,89
1943,3787,2024-03-28,Problème de service client,60
1944,251,2024-07-12,Facturation incorrecte,81
1945,3092,2024-02-06,Facturation incorrecte,98
1946,3497,2024-07-28,Facturation incorrecte,64
1947,3692,2024-03-14,Facturation incorrecte,78
1948,2251,2024-05-05,Autre,100
1949,4413,2024-03-26,Facturation incorrecte,88
1950,764,2024-02-09,Mauvaise couverture réseau,69
1951,1180,2024-09-13,Problème de service client,78
1952,887,2024-01-16,Facturation incorrecte,66
1953,1692,2024-06-09,Facturation incorrecte,99
1954,3302,2024-12-07,Problème de service client,77
1955,1268,2024-01-17,Mauvaise couverture réseau,95
1956,1532,2024-02-12,Facturation incorrecte,66
1957,4981,2024-07-19,Autre,88
1958,1873,2024-05-24,Problème de service client,79
1959,4138,2024-06-29,Mauvaise couverture réseau,60
1960,3573,2024-11-11,Facturation incorrecte,77
1961,3931,2024-06-12,Problème de service client,91
1962,119,2024-04-07,Problème de service client,99
1963,1212,2024-05-14,Facturation incorrecte,82
1964,3610,2024-06-30,Mauvaise couverture réseau,97
1965,526,2024-10-10,Facturation incorrecte,62
1966,1143,2024-11-30,Facturation incorrecte,94
1967,4023,2024-02-10,Autre,65
1968,1194,2024-01-07,Problème de service client,66
1969,416,2024-03-01,Problème de service client,81
1970,895,2024-11-08,Facturation incorrecte,89
1971,124,2024-05-21,Facturation incorrecte,79
1972,284,2024-05-14,Problème de service client,89
1973,3185,2024-12-06,Problème de service client,90
1974,4970,2024-10-03,Facturation incorrecte,88
1975,2736,2024-05-24,Mauvaise couverture réseau,80
1976,4995,2024-07-16,Problème de service client,64
1977,1992,2024-12-17,Facturation incorrecte,82
1978,3637,2024-09-04,Facturation incorrecte,81
1979,3897,2024-08-06,Problème de service client,97
1980,4009,2024-08-13,Mauvaise couverture réseau,74
1981,4180,2024-03-25,Autre,84
1982,755,2024-08-07,Autre,99
1983,2576,2024-11-21,Problème de service client,78
1984,4360,2024-10-09,Facturation incorrecte,85
1985,3142,2024-08-13,Problème de service client,93
1986,1875,2024-10-09,Mauvaise couverture réseau,82
1987,3669,2024-01-15,Problème de service client,64
1988,192,2024-04-14,Problème de service client,69
1989,2756,2024-06-17,Autre,100
1990,3127,2024-02-20,Autre,94
1991,3243,2024-01-20,Problème de service client,92
1992,4497,2024-10-14,Facturation incorrecte,82
1993,1793,2024-01-15,Problème de service client,67
1994,1929,2024-09-03,Facturation incorrecte,86
1995,2808,2024-08-18,Facturation incorrecte,97
1996,4459,2024-10-11,Problème de service client,92
1997,946,2024-08-11,Autre,85
1998,803,2024-02-14,Mauvaise couverture réseau,60
1999,3482,2024-09-19,Autre,65
2000,3650,2024-02-11,Autre,63
2001,404,2024-07-19,Autre,63
2002,1145,2024-10-06,Problème de service client,94
2003,2118,2024-10-22,Problème de service client,83
2004,4633,2024-04-20,Problème de service client,87
2005,2605,2024-01-14,Facturation incorrecte,90
2006,4365,2024-09-03,Problème de service client,100
2007,732,2024-10-20,Problème de service client,67
2008,4681,2024-01-17,Autre,71
2009,3181,2024-03-05,Mauvaise couverture réseau,72
2010,4582,2024-11-12,Mauvaise couverture réseau,92
2011,4519,2024-11-30,Problème de service client,93
2012,2973,2024-07-26,Autre,67
